"Date","Price","Open","High","Low","Vol.","Change %"
"06/26/2017","194.752","195.575","195.696","194.582","","-0.05%"
"06/23/2017","194.852","193.614","195.441","193.492","","0.35%"
"06/22/2017","194.180","194.077","195.215","193.847","","0.07%"
"06/21/2017","194.043","193.364","195.264","193.213","","0.33%"
"06/20/2017","193.411","194.664","196.234","193.319","","-0.63%"
"06/19/2017","194.629","195.535","196.735","194.553","","-0.31%"
"06/16/2017","195.243","194.754","196.084","194.580","","0.11%"
"06/15/2017","195.036","194.987","196.327","194.118","","0.15%"
"06/14/2017","194.749","194.254","196.139","194.071","","0.09%"
"06/13/2017","194.570","192.756","195.572","192.513","","1.03%"
"06/12/2017","192.582","193.780","195.690","192.550","","-0.86%"
"06/09/2017","194.254","197.071","197.162","193.119","","-1.33%"
"06/08/2017","196.867","197.555","197.845","196.685","","-0.18%"
"06/07/2017","197.218","197.250","198.412","196.877","","0.03%"
"06/06/2017","197.151","196.414","198.027","196.247","","0.23%"
"06/05/2017","196.701","195.302","198.055","195.257","","0.23%"
"06/02/2017","196.249","196.620","197.945","196.119","","-0.05%"
"06/01/2017","196.340","197.204","197.939","196.234","","-0.23%"
"05/31/2017","196.792","196.126","197.652","195.020","","0.27%"
"05/30/2017","196.260","196.453","197.311","195.438","","0.03%"
"05/29/2017","196.210","194.321","196.456","194.078","","0.57%"
"05/26/2017","195.100","197.401","197.942","194.994","","-1.10%"
"05/25/2017","197.264","198.093","199.634","197.173","","-0.35%"
"05/24/2017","197.951","197.947","199.179","197.796","","0.05%"
"05/23/2017","197.860","198.828","199.534","197.814","","-0.37%"
"05/22/2017","198.601","197.603","199.494","197.072","","0.01%"
"05/19/2017","198.577","197.672","199.715","197.505","","0.66%"
"05/18/2017","197.282","198.314","199.730","197.219","","-0.39%"
"05/17/2017","198.052","196.256","198.433","196.104","","0.57%"
"05/16/2017","196.934","197.453","198.399","196.843","","0.09%"
"05/15/2017","196.755","196.663","197.601","196.435","","0.02%"
"05/12/2017","196.717","196.129","196.944","195.872","","0.04%"
"05/11/2017","196.636","197.427","197.594","196.059","","-0.39%"
"05/10/2017","197.415","197.369","198.190","197.232","","0.02%"
"05/09/2017","197.369","197.396","198.363","197.076","","0.00%"
"05/08/2017","197.374","197.893","198.817","197.169","","-0.30%"
"05/05/2017","197.960","197.506","198.327","197.114","","0.45%"
"05/04/2017","197.076","195.499","197.213","195.438","","0.53%"
"05/03/2017","196.036","197.244","197.968","195.989","","-0.32%"
"05/02/2017","196.659","196.047","196.956","195.586","","0.12%"
"05/01/2017","196.428","197.415","197.476","196.321","","-0.50%"
"04/28/2017","197.411","196.565","197.895","196.276","","0.43%"
"04/27/2017","196.566","195.831","197.076","195.662","","0.54%"
"04/26/2017","195.501","195.233","196.006","194.924","","0.21%"
"04/25/2017","195.087","194.287","195.418","193.938","","0.13%"
"04/24/2017","194.833","196.061","196.512","194.656","","-0.26%"
"04/21/2017","195.334","194.838","196.091","194.514","","0.12%"
"04/20/2017","195.106","194.588","196.609","194.482","","0.28%"
"04/19/2017","194.567","195.346","196.220","194.400","","-0.28%"
"04/18/2017","195.119","191.069","196.418","190.482","","2.24%"
"04/17/2017","190.849","190.386","191.568","190.188","","0.22%"
"04/14/2017","190.434","190.363","190.819","190.257","","0.13%"
"04/13/2017","190.196","190.915","191.493","190.120","","-0.33%"
"04/12/2017","190.827","190.192","191.167","189.440","","0.33%"
"04/11/2017","190.202","188.009","190.480","187.872","","1.00%"
"04/10/2017","188.310","187.982","188.725","187.726","","0.30%"
"04/07/2017","187.750","189.260","189.691","187.583","","-0.78%"
"04/06/2017","189.225","189.605","190.125","189.133","","-0.12%"
"04/05/2017","189.460","188.673","189.785","188.490","","0.29%"
"04/04/2017","188.909","189.821","189.957","188.805","","-0.43%"
"04/03/2017","189.734","190.688","190.948","189.572","","-0.66%"
"03/31/2017","190.998","189.651","191.311","189.028","","0.69%"
"03/30/2017","189.694","189.214","190.608","188.601","","0.30%"
"03/29/2017","189.127","189.175","189.827","188.113","","-0.04%"
"03/28/2017","189.202","190.662","191.523","189.082","","-0.81%"
"03/27/2017","190.752","189.445","191.821","189.292","","0.79%"
"03/24/2017","189.248","190.364","190.411","189.186","","-0.49%"
"03/23/2017","190.180","189.475","190.565","189.052","","0.38%"
"03/22/2017","189.451","189.301","189.869","188.713","","0.05%"
"03/21/2017","189.361","187.966","189.649","187.316","","0.79%"
"03/20/2017","187.873","188.411","189.470","187.595","","-0.49%"
"03/17/2017","188.792","187.890","189.208","187.252","","0.42%"
"03/16/2017","187.996","186.921","188.640","186.040","","0.60%"
"03/15/2017","186.881","184.715","187.323","184.504","","1.26%"
"03/14/2017","184.559","185.421","185.556","183.742","","-0.30%"
"03/13/2017","185.112","183.922","185.794","183.725","","0.41%"
"03/10/2017","184.350","184.389","184.905","184.102","","0.03%"
"03/09/2017","184.292","183.851","184.913","183.746","","0.09%"
"03/08/2017","184.120","184.923","185.455","183.971","","-0.32%"
"03/07/2017","184.720","186.044","186.317","184.373","","-0.93%"
"03/06/2017","186.447","187.512","187.619","185.380","","-0.52%"
"03/03/2017","187.419","187.040","187.525","185.350","","0.24%"
"03/02/2017","186.977","187.417","187.524","185.694","","-0.24%"
"03/01/2017","187.419","189.347","189.713","186.440","","-0.69%"
"02/28/2017","188.728","188.909","189.078","187.484","","-0.19%"
"02/27/2017","189.088","189.607","189.895","187.959","","-0.51%"
"02/24/2017","190.048","191.385","191.643","189.730","","-0.70%"
"02/23/2017","191.382","189.666","191.662","188.784","","0.84%"
"02/22/2017","189.797","188.799","190.725","188.236","","0.75%"
"02/21/2017","188.377","188.490","189.082","187.857","","0.03%"
"02/20/2017","188.323","187.230","188.847","187.095","","0.43%"
"02/17/2017","187.509","188.427","188.966","186.829","","-0.36%"
"02/16/2017","188.194","187.371","188.924","187.266","","0.30%"
"02/15/2017","187.640","187.721","188.334","186.465","","-0.05%"
"02/14/2017","187.728","188.697","189.607","187.494","","-0.45%"
"02/13/2017","188.581","187.703","189.369","187.629","","0.20%"
"02/10/2017","188.197","188.489","188.865","187.587","","-0.08%"
"02/09/2017","188.341","188.988","189.997","188.236","","-0.33%"
"02/08/2017","188.971","188.550","189.325","188.024","","0.28%"
"02/07/2017","188.450","187.900","189.194","186.046","","0.37%"
"02/06/2017","187.760","187.865","188.350","187.071","","-0.06%"
"02/03/2017","187.875","188.429","188.927","187.439","","-0.36%"
"02/02/2017","188.547","190.984","191.647","188.457","","-1.08%"
"02/01/2017","190.614","188.793","190.976","188.524","","0.73%"
"01/31/2017","189.232","187.698","189.706","186.914","","0.85%"
"01/30/2017","187.640","188.629","189.627","187.610","","-0.55%"
"01/27/2017","188.677","189.462","189.687","188.385","","-0.33%"
"01/26/2017","189.293","189.968","190.888","188.939","","-0.32%"
"01/25/2017","189.910","188.035","190.155","187.810","","0.98%"
"01/24/2017","188.058","188.305","188.729","186.709","","-0.11%"
"01/23/2017","188.264","185.673","188.415","185.583","","1.32%"
"01/20/2017","185.811","185.316","186.123","184.088","","0.27%"
"01/19/2017","185.309","184.195","185.683","183.883","","0.70%"
"01/18/2017","184.020","185.848","185.892","183.346","","-1.08%"
"01/17/2017","186.023","180.725","186.201","180.321","","2.95%"
"01/16/2017","180.697","180.982","181.508","179.798","","-1.12%"
"01/13/2017","182.750","182.466","183.851","181.715","","0.15%"
"01/12/2017","182.473","183.177","184.825","182.308","","-0.43%"
"01/11/2017","183.254","182.400","184.123","180.631","","0.43%"
"01/10/2017","182.478","182.339","182.787","181.623","","0.11%"
"01/09/2017","182.280","183.972","184.048","181.710","","-1.06%"
"01/06/2017","184.232","185.931","186.291","183.887","","-1.01%"
"01/05/2017","186.105","184.337","186.501","183.801","","0.75%"
"01/04/2017","184.720","184.087","185.314","183.657","","0.69%"
"01/03/2017","183.463","183.619","184.683","182.879","","-0.20%"
"01/02/2017","183.826","184.981","185.535","183.707","","-0.54%"
"12/30/2016","184.831","183.694","185.594","183.424","","0.62%"
"12/29/2016","183.700","181.695","184.127","181.472","","0.89%"
"12/28/2016","182.075","182.713","184.864","181.897","","-0.37%"
"12/27/2016","182.752","184.266","184.386","182.603","","-0.69%"
"12/26/2016","184.020","183.721","184.394","183.647","","-0.03%"
"12/23/2016","184.081","184.038","184.386","182.766","","-0.22%"
"12/22/2016","184.483","184.034","186.000","183.929","","0.27%"
"12/21/2016","183.988","184.240","185.796","183.885","","-0.08%"
"12/20/2016","184.137","184.671","185.747","183.796","","-0.29%"
"12/19/2016","184.673","186.053","187.297","184.510","","-0.78%"
"12/16/2016","186.119","185.079","186.757","184.516","","0.63%"
"12/15/2016","184.957","187.107","187.679","184.317","","-1.16%"
"12/14/2016","187.123","188.548","189.426","186.478","","-0.74%"
"12/13/2016","188.516","188.812","189.570","188.411","","-0.14%"
"12/12/2016","188.784","187.226","189.139","186.944","","0.79%"
"12/09/2016","187.302","187.480","188.538","187.167","","-0.08%"
"12/08/2016","187.444","187.977","189.441","186.989","","-0.31%"
"12/07/2016","188.024","189.303","189.392","186.794","","-0.40%"
"12/06/2016","188.775","189.025","190.233","188.404","","-0.46%"
"12/05/2016","189.640","189.727","189.931","188.175","","-0.01%"
"12/02/2016","189.655","187.113","189.922","186.802","","1.54%"
"12/01/2016","186.773","186.091","188.357","185.500","","0.23%"
"11/30/2016","186.339","186.506","186.879","184.950","","0.03%"
"11/29/2016","186.276","184.338","186.410","183.596","","0.92%"
"11/28/2016","184.576","185.078","186.065","184.115","","-0.37%"
"11/25/2016","185.270","184.947","185.801","184.320","","0.32%"
"11/24/2016","184.671","184.523","185.453","183.917","","0.11%"
"11/23/2016","184.476","184.052","185.006","183.292","","0.03%"
"11/22/2016","184.422","185.612","186.343","183.987","","-0.45%"
"11/21/2016","185.248","182.815","185.558","182.387","","1.13%"
"11/18/2016","183.183","184.125","185.210","182.835","","-0.45%"
"11/17/2016","184.006","184.337","186.055","183.888","","-0.20%"
"11/16/2016","184.373","184.416","185.581","184.072","","0.01%"
"11/15/2016","184.357","184.728","185.594","183.584","","-0.12%"
"11/14/2016","184.575","185.952","186.262","183.713","","-0.83%"
"11/11/2016","186.124","185.369","187.808","184.913","","0.41%"
"11/10/2016","185.356","183.457","185.986","182.876","","1.09%"
"11/09/2016","183.361","183.024","185.850","182.611","","0.20%"
"11/08/2016","183.000","183.543","184.220","182.732","","-0.43%"
"11/07/2016","183.782","185.544","185.751","183.112","","-0.98%"
"11/04/2016","185.594","184.796","186.417","184.215","","0.46%"
"11/03/2016","184.740","182.015","185.445","181.671","","1.27%"
"11/02/2016","182.417","180.618","182.976","180.338","","0.70%"
"11/01/2016","181.142","180.344","181.995","179.975","","0.09%"
"10/31/2016","180.978","179.733","181.297","178.966","","0.45%"
"10/28/2016","180.167","179.345","180.639","178.657","","0.26%"
"10/27/2016","179.701","179.833","181.681","179.168","","-0.47%"
"10/26/2016","180.555","179.332","181.452","178.616","","0.38%"
"10/25/2016","179.870","179.549","181.721","177.712","","-0.13%"
"10/24/2016","180.097","179.573","181.206","179.014","","-0.04%"
"10/21/2016","180.163","179.492","180.822","178.884","","0.03%"
"10/20/2016","180.117","180.224","181.612","178.800","","-0.35%"
"10/19/2016","180.755","180.447","181.823","179.658","","-0.03%"
"10/18/2016","180.803","178.788","181.181","178.700","","1.00%"
"10/17/2016","179.006","178.586","179.300","177.882","","0.02%"
"10/14/2016","178.972","179.626","180.290","178.307","","-0.55%"
"10/13/2016","179.964","178.972","180.320","177.826","","0.36%"
"10/12/2016","179.322","177.534","181.337","177.270","","0.76%"
"10/11/2016","177.964","180.903","181.594","176.999","","-1.86%"
"10/10/2016","181.334","181.938","182.984","180.625","","-0.62%"
"10/07/2016","182.463","184.455","185.096","172.829","","-1.30%"
"10/06/2016","184.864","186.190","187.355","184.134","","-1.00%"
"10/05/2016","186.733","186.043","187.424","185.532","","0.14%"
"10/04/2016","186.472","187.800","188.780","185.766","","-0.87%"
"10/03/2016","188.111","189.283","190.488","187.419","","-1.12%"
"09/30/2016","190.249","189.383","190.873","189.033","","0.14%"
"09/29/2016","189.978","190.265","191.651","189.200","","-0.40%"
"09/28/2016","190.742","190.107","191.213","189.334","","0.15%"
"09/27/2016","190.460","188.692","191.065","188.300","","0.44%"
"09/26/2016","189.624","188.920","190.714","188.286","","-0.05%"
"09/23/2016","189.712","190.147","191.398","188.257","","-0.74%"
"09/22/2016","191.122","189.927","192.366","189.810","","0.30%"
"09/21/2016","190.559","188.014","190.931","187.725","","1.00%"
"09/20/2016","188.671","188.550","191.057","187.768","","-0.31%"
"09/19/2016","189.260","188.723","191.206","188.521","","-0.04%"
"09/16/2016","189.341","191.775","192.553","188.254","","-1.58%"
"09/15/2016","192.375","192.114","193.851","191.608","","-0.07%"
"09/14/2016","192.517","191.306","193.034","190.944","","0.43%"
"09/13/2016","191.690","192.689","194.114","190.629","","-1.02%"
"09/12/2016","193.668","191.882","193.989","191.390","","0.51%"
"09/09/2016","192.690","192.043","194.336","191.672","","-0.17%"
"09/08/2016","193.025","192.923","195.426","191.985","","-0.38%"
"09/07/2016","193.765","194.702","196.108","192.793","","-0.82%"
"09/06/2016","195.370","192.998","195.995","192.867","","1.06%"
"09/05/2016","193.315","193.043","194.789","192.780","","-0.06%"
"09/02/2016","193.427","192.571","194.742","192.446","","0.24%"
"09/01/2016","192.957","190.895","193.882","190.692","","0.96%"
"08/31/2016","191.125","189.922","191.678","189.689","","0.31%"
"08/30/2016","190.526","190.263","191.566","189.121","","-0.13%"
"08/29/2016","190.767","190.545","191.888","190.095","","-0.14%"
"08/26/2016","191.037","190.185","193.325","190.070","","-0.08%"
"08/25/2016","191.197","191.161","193.744","190.056","","-0.41%"
"08/24/2016","191.978","190.768","193.791","190.465","","0.22%"
"08/23/2016","191.556","190.283","192.921","190.196","","0.36%"
"08/22/2016","190.870","189.602","191.382","189.225","","0.39%"
"08/19/2016","190.130","190.782","191.688","188.920","","-0.57%"
"08/18/2016","191.220","189.095","192.090","188.950","","0.91%"
"08/17/2016","189.488","188.342","189.712","187.360","","0.19%"
"08/16/2016","189.128","186.472","190.417","186.399","","1.15%"
"08/15/2016","186.972","187.390","188.806","186.428","","-0.46%"
"08/12/2016","187.835","186.876","189.520","186.732","","0.00%"
"08/11/2016","187.828","188.143","190.371","186.789","","-0.56%"
"08/10/2016","188.894","188.478","191.211","188.100","","-0.02%"
"08/09/2016","188.940","188.490","189.988","187.580","","-0.27%"
"08/08/2016","189.445","188.984","191.697","188.411","","-0.54%"
"08/05/2016","190.466","190.649","192.008","189.296","","-0.30%"
"08/04/2016","191.042","192.878","194.863","190.590","","-1.39%"
"08/03/2016","193.729","193.981","195.771","192.618","","-0.50%"
"08/02/2016","194.712","191.359","195.244","191.257","","1.37%"
"08/01/2016","192.083","191.503","194.460","190.634","","-0.19%"
"07/29/2016","192.445","190.562","194.648","190.287","","0.46%"
"07/28/2016","191.558","192.454","194.227","190.461","","-0.69%"
"07/27/2016","192.894","190.084","193.099","189.679","","0.95%"
"07/26/2016","191.070","190.720","192.771","189.922","","-0.21%"
"07/25/2016","191.478","190.568","192.601","190.503","","0.18%"
"07/22/2016","191.125","192.048","194.259","190.249","","-0.91%"
"07/21/2016","192.872","192.411","194.981","191.749","","-0.17%"
"07/20/2016","193.210","189.700","194.428","189.006","","1.33%"
"07/19/2016","190.680","191.799","193.068","189.150","","-1.10%"
"07/18/2016","192.796","191.382","195.034","191.310","","0.25%"
"07/15/2016","192.320","193.445","197.397","190.004","","-0.98%"
"07/14/2016","194.227","190.939","196.949","190.358","","1.35%"
"07/13/2016","191.637","193.127","195.142","190.822","","-1.03%"
"07/12/2016","193.626","188.405","194.059","188.101","","2.39%"
"07/11/2016","189.114","186.893","189.970","186.532","","0.71%"
"07/08/2016","187.772","187.216","189.749","186.766","","-0.07%"
"07/07/2016","187.904","188.828","191.180","187.024","","-0.74%"
"07/06/2016","189.297","190.388","190.930","185.990","","-0.92%"
"07/05/2016","191.048","194.019","195.589","190.081","","-1.89%"
"07/04/2016","194.721","192.603","195.500","192.254","","0.78%"
"07/01/2016","193.221","193.446","195.507","192.603","","-0.37%"
"06/30/2016","193.935","195.713","197.812","191.693","","-1.09%"
"06/29/2016","196.073","196.565","198.270","193.471","","-0.59%"
"06/28/2016","197.242","193.379","198.525","193.057","","1.56%"
"06/27/2016","194.207","199.037","199.923","192.440","","-3.64%"
"06/24/2016","201.548","218.217","221.212","194.393","","-7.87%"
"06/23/2016","218.766","215.943","219.988","215.500","","1.06%"
"06/22/2016","216.472","212.865","217.501","212.836","","1.17%"
"06/21/2016","213.978","212.004","216.148","211.153","","0.58%"
"06/20/2016","212.754","207.028","214.794","207.028","","2.38%"
"06/17/2016","207.810","205.588","209.351","205.472","","0.83%"
"06/16/2016","206.100","205.475","207.635","202.809","","0.06%"
"06/15/2016","205.973","203.947","206.488","203.614","","0.72%"
"06/14/2016","204.506","206.173","206.703","203.802","","-1.00%"
"06/13/2016","206.580","206.569","207.530","203.317","","-0.08%"
"06/10/2016","206.741","209.988","210.651","205.425","","-1.79%"
"06/09/2016","210.508","211.033","212.368","209.857","","-0.47%"
"06/08/2016","211.497","211.775","212.880","210.786","","-0.24%"
"06/07/2016","212.008","210.189","214.210","210.072","","0.63%"
"06/06/2016","210.673","213.486","214.145","208.621","","-1.75%"
"06/03/2016","214.431","212.580","214.906","211.451","","0.58%"
"06/02/2016","213.201","213.111","214.986","211.786","","-0.16%"
"06/01/2016","213.544","213.319","215.364","211.301","","-0.20%"
"05/31/2016","213.971","215.545","218.742","213.304","","-1.24%"
"05/30/2016","216.657","214.752","217.705","213.861","","0.35%"
"05/27/2016","215.909","214.197","217.114","213.802","","0.26%"
"05/26/2016","215.341","214.826","217.749","213.759","","-0.29%"
"05/25/2016","215.957","214.461","216.515","212.954","","0.53%"
"05/24/2016","214.827","212.016","214.916","210.915","","0.85%"
"05/23/2016","213.024","212.541","213.974","211.142","","-0.14%"
"05/20/2016","213.317","213.467","215.076","211.640","","-0.58%"
"05/19/2016","214.570","213.773","216.137","212.154","","-0.04%"
"05/18/2016","214.656","211.015","214.862","209.622","","1.32%"
"05/17/2016","211.862","210.038","213.738","209.979","","0.32%"
"05/16/2016","211.191","208.964","211.729","208.304","","0.44%"
"05/13/2016","210.260","210.233","212.408","208.826","","-0.51%"
"05/12/2016","211.332","210.117","212.681","209.363","","0.05%"
"05/11/2016","211.223","210.030","212.324","209.190","","0.03%"
"05/10/2016","211.157","209.967","212.430","209.221","","0.09%"
"05/09/2016","210.962","210.072","212.518","208.696","","-0.05%"
"05/06/2016","211.061","210.771","212.734","209.536","","-0.37%"
"05/05/2016","211.837","210.888","213.159","209.900","","-0.05%"
"05/04/2016","211.945","211.412","213.721","210.017","","-0.24%"
"05/03/2016","212.458","213.756","216.574","211.223","","-1.04%"
"05/02/2016","214.688","213.072","214.923","212.342","","0.50%"
"04/29/2016","213.620","212.897","214.686","211.483","","-0.11%"
"04/28/2016","213.862","211.572","214.475","211.294","","0.54%"
"04/27/2016","212.721","212.504","214.601","210.582","","-0.31%"
"04/26/2016","213.379","210.988","214.005","209.942","","0.77%"
"04/25/2016","211.741","209.406","212.300","208.542","","0.67%"
"04/22/2016","210.341","209.301","212.353","208.147","","0.26%"
"04/21/2016","209.803","209.448","210.680","207.939","","-0.07%"
"04/20/2016","209.958","209.101","211.197","208.162","","-0.12%"
"04/19/2016","210.210","207.430","212.029","207.285","","0.84%"
"04/18/2016","208.465","205.977","208.552","204.052","","0.98%"
"04/15/2016","206.438","205.658","206.782","203.700","","-0.13%"
"04/14/2016","206.712","206.554","207.754","204.896","","-0.44%"
"04/13/2016","207.634","207.587","208.754","206.379","","-0.50%"
"04/12/2016","208.686","206.024","209.468","205.184","","1.13%"
"04/11/2016","206.352","204.063","207.003","203.400","","0.92%"
"04/08/2016","204.481","203.095","205.108","202.936","","0.53%"
"04/07/2016","203.398","203.991","204.999","202.915","","-0.49%"
"04/06/2016","204.401","204.399","205.125","202.358","","-0.20%"
"04/05/2016","204.817","206.571","207.249","203.836","","-1.05%"
"04/04/2016","206.999","207.014","208.369","204.662","","-0.47%"
"04/01/2016","207.971","208.708","211.553","205.805","","-0.85%"
"03/31/2016","209.757","213.484","214.607","208.347","","-2.24%"
"03/30/2016","214.571","212.219","216.074","211.777","","0.64%"
"03/29/2016","213.200","209.789","213.555","206.983","","1.10%"
"03/28/2016","210.888","206.975","211.301","206.814","","1.26%"
"03/25/2016","208.269","207.610","208.774","206.784","","-0.07%"
"03/24/2016","208.425","205.556","208.734","205.192","","0.86%"
"03/23/2016","206.645","205.433","208.562","203.395","","0.05%"
"03/22/2016","206.542","208.034","209.563","205.187","","-1.18%"
"03/21/2016","209.018","209.526","211.059","207.703","","-0.43%"
"03/18/2016","209.924","209.598","210.736","208.297","","-0.03%"
"03/17/2016","209.996","206.584","210.517","205.850","","1.53%"
"03/16/2016","206.834","204.849","207.051","203.304","","0.79%"
"03/15/2016","205.219","206.406","207.358","204.372","","-1.04%"
"03/14/2016","207.386","207.992","209.606","206.066","","-0.54%"
"03/11/2016","208.504","205.803","209.631","205.731","","0.77%"
"03/10/2016","206.910","204.725","207.515","203.510","","0.64%"
"03/09/2016","205.601","204.808","207.024","204.186","","-0.15%"
"03/08/2016","205.918","205.844","207.782","204.275","","-0.49%"
"03/07/2016","206.935","205.368","207.211","203.939","","0.27%"
"03/04/2016","206.385","204.319","206.702","202.835","","0.62%"
"03/03/2016","205.106","203.398","205.365","201.911","","0.76%"
"03/02/2016","203.568","200.543","203.799","199.894","","0.96%"
"03/01/2016","201.625","200.627","203.183","199.680","","0.01%"
"02/29/2016","201.608","199.561","201.911","198.737","","0.48%"
"02/26/2016","200.637","200.829","203.640","199.330","","-0.53%"
"02/25/2016","201.709","200.004","202.125","199.217","","0.43%"
"02/24/2016","200.849","201.314","202.826","198.816","","-0.54%"
"02/23/2016","201.931","203.137","204.398","200.777","","-0.90%"
"02/22/2016","203.767","207.014","207.644","201.394","","-1.79%"
"02/19/2016","207.490","205.951","207.548","204.929","","0.46%"
"02/18/2016","206.546","205.233","207.840","204.874","","0.34%"
"02/17/2016","205.841","205.477","207.247","204.756","","-0.12%"
"02/16/2016","206.078","206.969","209.588","205.276","","-0.95%"
"02/15/2016","208.052","208.104","210.620","206.625","","-0.58%"
"02/12/2016","209.270","208.107","210.875","206.910","","0.39%"
"02/11/2016","208.447","208.536","209.788","206.811","","-0.26%"
"02/10/2016","209.000","207.876","210.228","207.283","","0.33%"
"02/09/2016","208.317","206.797","209.370","206.194","","0.18%"
"02/08/2016","207.936","207.843","210.415","205.693","","-0.49%"
"02/05/2016","208.966","209.002","211.089","207.141","","-0.54%"
"02/04/2016","210.111","209.831","211.271","208.128","","-0.26%"
"02/03/2016","210.663","207.288","210.749","205.978","","1.46%"
"02/02/2016","207.633","207.142","208.081","205.048","","-0.01%"
"02/01/2016","207.662","204.771","208.282","204.275","","1.04%"
"01/29/2016","205.534","206.238","208.296","202.585","","-0.61%"
"01/28/2016","206.805","204.713","207.453","204.032","","0.82%"
"01/27/2016","205.119","206.310","207.074","204.229","","-0.94%"
"01/26/2016","207.056","204.615","207.185","202.930","","0.79%"
"01/25/2016","205.428","205.117","206.833","203.675","","-0.04%"
"01/22/2016","205.516","204.270","206.809","203.842","","0.34%"
"01/21/2016","204.810","204.066","205.311","201.936","","0.16%"
"01/20/2016","204.478","203.634","204.648","202.809","","0.24%"
"01/19/2016","203.981","205.070","206.843","202.581","","-0.60%"
"01/18/2016","205.206","204.674","206.172","204.501","","-0.02%"
"01/15/2016","205.237","206.466","207.316","204.117","","-0.99%"
"01/14/2016","207.295","206.913","208.174","205.951","","-0.09%"
"01/13/2016","207.476","207.315","208.654","206.756","","-0.24%"
"01/12/2016","207.965","208.678","209.677","206.181","","-0.65%"
"01/11/2016","209.318","208.246","210.412","207.830","","0.31%"
"01/08/2016","208.674","209.974","211.230","208.045","","-0.87%"
"01/07/2016","210.499","210.497","211.239","208.925","","-0.10%"
"01/06/2016","210.702","210.793","211.644","210.094","","-0.30%"
"01/05/2016","211.327","212.000","212.913","210.649","","-0.48%"
"01/04/2016","212.351","211.605","213.814","210.444","","0.06%"
"01/01/2016","212.224","212.391","213.817","211.562","","-0.18%"
"12/31/2015","212.610","213.026","214.052","212.218","","-0.40%"
"12/30/2015","213.462","213.130","214.411","212.509","","0.04%"
"12/29/2015","213.367","213.471","214.778","212.727","","-0.16%"
"12/28/2015","213.709","214.093","214.930","213.385","","-0.41%"
"12/25/2015","214.588","214.179","214.774","213.648","","0.12%"
"12/24/2015","214.328","213.519","214.774","213.404","","0.29%"
"12/23/2015","213.710","212.990","214.171","212.471","","0.28%"
"12/22/2015","213.109","213.499","214.227","212.631","","-0.32%"
"12/21/2015","213.793","213.415","214.602","213.286","","-0.02%"
"12/18/2015","213.841","213.249","215.332","213.134","","0.05%"
"12/17/2015","213.740","215.386","215.935","212.705","","-0.86%"
"12/16/2015","215.601","215.738","217.007","214.671","","-0.20%"
"12/15/2015","216.036","217.273","218.363","215.609","","-0.68%"
"12/14/2015","217.515","217.803","218.608","216.733","","-0.22%"
"12/11/2015","217.991","217.001","218.320","215.976","","0.40%"
"12/10/2015","217.115","217.216","217.730","216.300","","-0.14%"
"12/09/2015","217.430","214.900","217.573","214.164","","1.14%"
"12/08/2015","214.989","214.489","215.823","213.936","","-0.11%"
"12/07/2015","215.228","215.102","217.203","214.304","","-0.39%"
"12/04/2015","216.079","215.757","217.574","215.074","","-0.21%"
"12/03/2015","216.529","212.993","217.805","212.552","","1.29%"
"12/02/2015","213.776","214.846","216.743","212.195","","-0.86%"
"12/01/2015","215.629","214.489","217.262","214.404","","0.16%"
"11/30/2015","215.278","215.240","216.534","214.392","","-0.05%"
"11/27/2015","215.375","215.750","216.377","214.478","","-0.32%"
"11/26/2015","216.056","215.967","216.470","214.876","","-0.08%"
"11/25/2015","216.232","215.225","216.346","214.897","","0.27%"
"11/24/2015","215.646","215.715","216.743","214.868","","-0.15%"
"11/23/2015","215.978","215.170","216.947","214.731","","-0.02%"
"11/20/2015","216.031","217.410","218.857","215.085","","-0.75%"
"11/19/2015","217.661","216.642","218.315","216.436","","0.35%"
"11/18/2015","216.899","216.272","217.018","215.276","","0.15%"
"11/17/2015","216.579","215.826","216.947","214.850","","0.24%"
"11/16/2015","216.054","216.374","216.616","214.783","","-0.16%"
"11/13/2015","216.392","216.128","216.846","215.137","","0.05%"
"11/12/2015","216.281","215.179","216.433","214.755","","0.26%"
"11/11/2015","215.714","214.496","215.952","214.104","","0.49%"
"11/10/2015","214.661","214.439","215.073","214.113","","0.01%"
"11/09/2015","214.633","212.900","214.817","212.675","","0.72%"
"11/06/2015","213.101","214.954","215.417","212.527","","-0.92%"
"11/05/2015","215.089","217.577","218.077","214.797","","-1.23%"
"11/04/2015","217.772","217.363","218.418","216.798","","0.05%"
"11/03/2015","217.657","217.274","217.999","216.412","","0.06%"
"11/02/2015","217.534","217.669","218.627","215.992","","-0.08%"
"10/30/2015","217.711","215.811","218.276","214.938","","0.77%"
"10/29/2015","216.039","215.135","216.266","213.965","","0.32%"
"10/28/2015","215.347","215.614","216.576","214.484","","-0.23%"
"10/27/2015","215.842","216.432","216.759","215.417","","-0.35%"
"10/26/2015","216.596","215.630","217.063","215.039","","0.30%"
"10/23/2015","215.958","216.996","217.707","215.091","","-0.56%"
"10/22/2015","217.178","217.258","218.816","216.637","","-0.14%"
"10/21/2015","217.492","217.488","218.367","216.623","","-0.12%"
"10/20/2015","217.749","217.815","218.853","217.283","","-0.14%"
"10/19/2015","218.046","217.389","218.570","216.848","","0.17%"
"10/16/2015","217.671","217.672","218.516","216.777","","-0.14%"
"10/15/2015","217.974","218.015","218.712","216.090","","-0.12%"
